offset,keyLength,forkType,pad,fileID,startBlock,extent0/startBlock,extent0/blockCount,extent1/startBlock,extent1/blockCount,extent2/startBlock,extent2/blockCount,extent3/startBlock,extent3/blockCount,extent4/startBlock,extent4/blockCount,extent5/startBlock,extent5/blockCount,extent6/startBlock,extent6/blockCount,extent7/startBlock,extent7/blockCount,
10471426,10,0,0,3379426,228,18581339,2,18581343,2,18581358,39,18581653,22,0,0,0,0,655360,3379488,14,18567504,
10471502,10,0,0,3379488,14,0,0,0,0,0,0,0,0,0,0,0,0,655360,3379498,24,25231604,
10471578,10,0,0,3379498,24,25231671,1,25255088,2,25255095,3,25255213,3,25255219,2,25255274,2,655360,3379498,67,25255290,
10471654,10,0,0,3379498,67,25255314,5,25255325,2,25255328,6,25257888,7,25257964,96,25258191,21,655360,3379498,210,25258285,
10471730,10,0,0,3379498,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10607118,10,0,0,407247,948,12524426,96,12525526,4,12525544,12,12525566,4,12534888,8,12534932,4,655360,407247,1180,12536398,
10607194,10,0,0,407247,1180,12536502,87,12536671,11,12536683,4,12536923,40,12536970,28,12536999,31,655360,407247,1393,12538566,
10607270,10,0,0,407247,1393,12543512,8,12547105,8,12549464,171,12550385,32,12550573,16,12550708,16,655360,407247,1682,12550997,
10607346,10,0,0,407247,1682,12552322,12,12554228,8,12557437,8,12557446,12,12557492,36,12561007,44,655360,407247,1862,12564531,
10607422,10,0,0,407247,1862,12564632,8,12576494,8,12581386,103,12582257,11,12582269,11,12582281,11,655360,407247,2057,12582293,
10607498,10,0,0,407247,2057,12582613,48,12582923,12,12582954,128,12583083,12,12583104,64,12583230,32,655360,407247,2475,12583361,
10607574,10,0,0,407247,2475,12583622,4,12583651,20,12583769,4,12583932,8,12584110,72,12584224,16,655360,407247,2615,12584455,
10607650,10,0,0,407247,2615,12584903,24,12606812,240,12607312,132,12608469,4,12608616,16,12609390,4,655360,407247,3292,12609688,
10607726,10,0,0,407247,3292,12611887,148,12612323,8,12614136,236,12614434,119,12623392,64,12623513,64,655360,407247,4071,12623973,
10607802,10,0,0,407247,4071,12631397,128,12644861,160,12647951,39,12649360,120,12650002,358,12650621,40,655360,407247,5044,12650705,
10607878,10,0,0,407247,5044,0,0,0,0,0,0,0,0,0,0,0,0,655360,407458,85,10342890,
10607954,10,0,0,407458,85,10354699,6,10356132,3,10356195,11,10356257,3,10358241,3,10358254,1,655360,407458,167,10358263,
10608030,10,0,0,407458,167,10376021,9,10376353,71,10376745,18,10378091,1,10378103,6,10380460,43,655360,407458,341,10380511,
10608106,10,0,0,407458,341,10380625,18,10380903,9,10380914,6,10381000,5,10381101,3,10381105,10,655360,407458,442,10381116,
10608182,10,0,0,407458,442,10381126,3,10381135,6,10381142,9,10381152,3,10382188,3,10382330,3,655360,407458,475,10382394,
10608258,10,0,0,407458,475,10382978,144,10383124,24,10383153,121,10383277,5,10384818,1,10384820,26,655360,407570,18,7333681,
10608334,10,0,0,407570,18,7382906,33,7383069,1,7383151,1,7383171,1,7383235,1,7383254,1,655360,407570,59,7383256,
10608410,10,0,0,407570,59,7383441,1,7383446,1,7383448,1,7383452,1,7383460,1,7383462,2,655360,407570,68,7462943,
10608486,10,0,0,407570,68,7463281,1,7463326,1,7463328,1,7464188,1,7464611,1,7464696,1,655360,407570,112,7471738,
10608562,10,0,0,407570,112,7471864,1,7471936,1,7472323,1,7472655,1,7472887,1,7473660,1,655360,407570,120,7475111,
10608638,10,0,0,407570,120,7475396,1,7481995,38,7482036,1,7482045,1,7482062,1,7483597,1,655360,407570,165,7483631,
10608714,10,0,0,407570,165,7483636,1,7483882,1,7483923,1,7491581,2,7491888,1,7491992,1,655360,407570,174,7491998,
10608790,10,0,0,407570,174,7492375,1,7492623,1,7492625,2,7492629,31,7492661,1,7492695,1,655360,407570,213,7492787,
10608866,10,0,0,407570,213,7492896,1,7492994,1,7493055,1,7493098,1,7493141,1,7493143,1,655360,407570,221,7493176,
10608942,10,0,0,407570,221,7493424,2,7504716,40,0,0,0,0,0,0,0,0,0,0,0,0,
10750478,10,0,0,9478136,2258,7301163,2,7301198,2,7301209,2,7301213,1,7301222,2,7301230,2,655360,9478136,2273,7301239,
10750554,10,0,0,9478136,2273,7301272,1,7301274,1,7301282,2,7301297,2,7301309,1,7301313,1,655360,9478136,2283,7301316,
10750630,10,0,0,9478136,2283,7301335,1,7301404,1,7301416,1,7301420,1,7301596,1,7301606,1,655360,9478136,2291,7301647,
10750706,10,0,0,9478136,2291,7301680,1,7301709,1,7301715,1,7301726,2,7301730,1,7301789,2,655360,9478136,2302,7301792,
10750782,10,0,0,9478136,2302,7301956,2,7301962,1,7301967,1,7301971,1,7302031,2,7302716,1,655360,9478136,2313,7302733,
10750858,10,0,0,9478136,2313,7304156,1,7304164,1,7304173,2,7304217,1,7304219,1,7304247,2,655360,9478136,2324,7304266,
10750934,10,0,0,9478136,2324,7304285,1,7304290,1,7304317,2,7304331,1,7304334,1,7304347,1,655360,9478136,2333,7304396,
10751010,10,0,0,9478136,2333,7304461,1,7304519,1,7304540,1,7304569,2,7304601,2,7304617,1,655360,9478136,2344,7304626,
10751086,10,0,0,9478136,2344,7304692,1,7304697,1,7304726,2,7304732,2,7304740,2,7304773,2,655360,9478136,2357,7304778,
10751162,10,0,0,9478136,2357,7304944,1,7304980,2,7305080,1,7305094,2,7305098,1,7305104,1,655360,9478136,2367,7305124,
10751238,10,0,0,9478136,2367,7305188,2,7305692,1,0,0,0,0,0,0,0,0,655360,9523438,168,8603564,
10751314,10,0,0,9523438,168,8604107,20,8604289,7,8604542,13,8604593,4,8605339,4,8605351,11,655360,9523438,246,8605385,
10751390,10,0,0,9523438,246,8605779,119,8606270,2,8606340,2,8606345,1,8606473,6,8607039,28,655360,9523438,411,8607076,
10751466,10,0,0,9523438,411,8607145,9,8608781,3,8609012,4,8609060,80,8609151,1,8609276,18,655360,9523503,41,7496968,
10751542,10,0,0,9523503,41,7499218,5,7499264,1,0,0,0,0,0,0,0,0,655360,9523506,124,7539500,
10751618,10,0,0,9523506,124,7542817,4,7543022,10,7546753,10,7546764,1,7546813,1,0,0,655360,9523541,124,7496629,
10751694,10,0,0,9523541,124,0,0,0,0,0,0,0,0,0,0,0,0,655360,9529739,39936,15591140,
10751770,10,0,0,9529739,39936,17466630,16384,17483022,12288,17802115,8192,17896014,6144,0,0,0,0,0,0,0,0,
859150,10,0,0,9478136,2258,7301163,2,7301198,2,7301209,2,7301213,1,7301222,2,7301230,2,655360,9478136,2273,7301239,
859226,10,0,0,9478136,2273,7301272,1,7301274,1,7301282,2,7301297,2,7301309,1,7301313,1,655360,9478136,2283,7301316,
859302,10,0,0,9478136,2283,7301335,1,7301404,1,7301416,1,7301420,1,7301596,1,7301606,1,655360,9478136,2291,7301647,
859378,10,0,0,9478136,2291,7301680,1,7301709,1,7301715,1,7301726,2,7301730,1,7301789,2,655360,9478136,2302,7301792,
859454,10,0,0,9478136,2302,7301956,2,7301962,1,7301967,1,7301971,1,7302031,2,7302716,1,655360,9478136,2313,7302733,
859530,10,0,0,9478136,2313,7304156,1,7304164,1,7304173,2,7304217,1,7304219,1,7304247,2,655360,9478136,2324,7304266,
859606,10,0,0,9478136,2324,7304285,1,7304290,1,7304317,2,7304331,1,7304334,1,7304347,1,655360,9478136,2333,7304396,
859682,10,0,0,9478136,2333,7304461,1,7304519,1,7304540,1,7304569,2,7304601,2,7304617,1,655360,9478136,2344,7304626,
859758,10,0,0,9478136,2344,7304692,1,7304697,1,7304726,2,7304732,2,7304740,2,7304773,2,655360,9478136,2357,7304778,
859834,10,0,0,9478136,2357,7304944,1,7304980,2,7305080,1,7305094,2,7305098,1,7305104,1,655360,9478136,2367,7305124,
859910,10,0,0,9478136,2367,7305188,2,7305692,1,0,0,0,0,0,0,0,0,655360,9523438,168,8603564,
859986,10,0,0,9523438,168,8604107,20,8604289,7,8604542,13,8604593,4,8605339,4,8605351,11,655360,9523438,246,8605385,
860062,10,0,0,9523438,246,8605779,119,8606270,2,8606340,2,8606345,1,8606473,6,8607039,28,655360,9523438,411,8607076,
860138,10,0,0,9523438,411,8607145,9,8608781,3,8609012,4,8609060,80,8609151,1,8609276,18,655360,9523503,41,7496968,
860214,10,0,0,9523503,41,7499218,5,7499264,1,0,0,0,0,0,0,0,0,655360,9523506,124,7539500,
860290,10,0,0,9523506,124,7542817,4,7543022,10,7546753,10,7546764,1,7546813,1,0,0,655360,9523541,124,7496629,
860366,10,0,0,9523541,124,0,0,0,0,0,0,0,0,0,0,0,0,655360,9529739,39936,15591140,
860442,10,0,0,9529739,39936,17466630,16384,17483022,12288,17802115,8192,17896014,6144,0,0,0,0,0,0,0,0,
1833998,10,0,0,1196331,341,7290318,2,7290337,3,7290412,1,7290414,10,7290483,3,7290494,2,655360,1196331,366,7290498,
1834074,10,0,0,1196331,366,7290523,2,7290546,2,7290618,1,7290631,3,7290662,1,7290666,3,655360,1196331,388,7290823,
1834150,10,0,0,1196331,388,7291018,1,7291020,2,7291037,1,7291052,1,7291056,1,7291471,5,655360,1196331,401,7291530,
1834226,10,0,0,1196331,401,7291566,1,7291574,2,7291577,3,7291581,1,7291584,1,7291621,1,655360,1196331,412,7292625,
1834302,10,0,0,1196331,412,7292722,11,7292751,2,7292764,2,7292835,5,7292915,1,7292922,2,655360,1196331,442,7292964,
1834378,10,0,0,1196331,442,7292983,2,7293174,3,7293188,1,7293197,1,7293203,2,7293206,7,655360,1196331,462,7293214,
1834454,10,0,0,1196331,462,7296538,1,7296627,5,7296641,2,7296653,2,7296669,3,7296706,2,655360,1196331,487,7296720,
1834530,10,0,0,1196331,487,7296811,1,7296823,1,7296865,3,7296883,10,7296914,1,7296988,2,655360,1196331,510,7297006,
1834606,10,0,0,1196331,510,7297068,1,7297109,1,7297111,2,7297124,1,7297128,1,7297142,1,655360,1196331,525,7297149,
1834682,10,0,0,1196331,525,7297165,2,7297168,3,7297253,3,7299574,2,7299814,2,7299818,2,655360,1196331,541,7300118,
1834758,10,0,0,1196331,541,7300750,4,7300769,2,7300787,7,7300818,2,7300821,1,7300831,4,655360,1196331,575,7300881,
1834834,10,0,0,1196331,575,7301085,2,7301200,1,7301216,1,7301284,2,7301291,1,7301293,1,655360,1196331,588,7301305,
1834910,10,0,0,1196331,588,7301311,2,7301314,2,7301317,2,7301336,2,7301663,2,7301820,2,655360,1196331,603,7301874,
1834986,10,0,0,1196331,603,7301958,2,7301961,1,7302074,1,7302078,1,7302080,1,7304330,1,655360,1196331,613,7304395,
1835062,10,0,0,1196331,613,7304468,1,7304487,1,7304508,2,7304643,1,7304704,1,7304712,3,655360,1196331,624,7304755,
1835138,10,0,0,1196331,624,7304785,3,7304972,3,7305076,1,7305087,2,7305090,2,7305176,2,655360,1196331,646,7305179,
1835214,10,0,0,1196331,646,7305187,1,7305700,4,7306104,3,7306124,4,7306254,3,7306320,2,655360,1196331,667,7306335,
1835290,10,0,0,1196331,667,7306375,2,7306454,1,7306458,2,7306477,3,7306493,2,7306496,2,655360,1196331,683,7306676,
1835366,10,0,0,1196331,683,7306844,2,7306847,2,7306965,2,7306968,2,7306971,2,7306986,1,655360,1196331,696,7307042,
1835442,10,0,0,1196331,696,7307050,2,7307106,2,7307109,2,7307372,1,7307446,3,7307450,1,655360,1196331,711,7307536,
1835518,10,0,0,1196331,711,7307630,3,7307706,3,7307719,1,7307737,6,7307887,5,7307901,1,655360,1196331,732,7307907,
1835594,10,0,0,1196331,732,7307965,1,7308352,2,7308387,2,7308416,1,7308457,2,7308462,1,655360,1196331,743,7308583,
1835670,10,0,0,1196331,743,7308925,2,7308957,1,7308965,1,7308994,1,7309035,1,7309076,1,655360,1196331,753,7309093,
1835746,10,0,0,1196331,753,7309355,1,7309433,7,7309481,8,7309502,2,7309511,1,7309697,1,655360,1196331,775,7309734,
1835822,10,0,0,1196331,775,7309757,1,7309767,2,7309771,1,7309774,3,7310121,1,7310126,2,655360,1196331,794,7310130,
1835898,10,0,0,1196331,794,7310151,4,7310331,3,7310358,2,7310362,1,7310422,1,7310427,9,655360,1196331,822,7310448,
1835974,10,0,0,1196331,822,7310536,3,7310548,1,7310580,7,7310627,1,7310631,2,7310751,1,655360,1196331,840,7310762,
1836050,10,0,0,1196331,840,7311028,2,7311045,3,7311177,3,7311197,1,7311206,1,7311372,2,655360,1196331,855,7311550,
1836126,10,0,0,1196331,855,7312776,3,7312784,1,7312870,1,7313091,1,7313098,3,7313134,4,0,0,0,0,
2833422,10,0,0,1200073,86693,26772342,60,26774724,61,26775103,60,26775736,64,26775870,61,26776906,60,655360,1200073,87183,26804523,
2833498,10,0,0,1200073,87183,26837188,60,26837726,61,26837945,59,26838486,62,26838558,65,26838769,60,655360,1200073,87675,26839522,
2833574,10,0,0,1200073,87675,26915473,65,26919212,67,26926418,71,26935172,71,26935309,71,26936229,70,655360,1200073,88204,26936717,
2833650,10,0,0,1200073,88204,26951774,69,26954062,67,26954566,66,26960002,70,26967967,66,26968541,72,655360,1200073,88749,26969466,
2833726,10,0,0,1200073,88749,26969914,67,26970436,69,26971775,70,26973313,71,27000774,70,27001014,67,655360,1200073,89292,27033600,
2833802,10,0,0,1200073,89292,27065465,67,27066514,70,27099136,69,27099243,67,27131965,69,27132044,72,655360,1200073,89842,27154834,
2833878,10,0,0,1200073,89842,27164788,68,27164920,75,27197475,69,27197643,65,27204179,67,27205742,69,655360,1200073,90389,27206127,
2833954,10,0,0,1200073,90389,27211963,62,27230240,69,27230334,65,27230519,71,27231010,63,27232483,70,655360,1200073,90928,27248758,
2834030,10,0,0,1200073,90928,27263395,70,27264011,62,27266350,69,27296035,70,27328591,67,27361468,66,655360,1200073,91466,27394488,
2834106,10,0,0,1200073,91466,27459882,70,27460019,73,27460148,68,27460458,69,27460599,70,27492955,65,655360,1200073,92021,27525337,
2834182,10,0,0,1200073,92021,27539780,66,27539857,65,27539965,69,27558245,70,27581003,62,27582155,64,655360,1200073,92549,27590519,
2834258,10,0,0,1200073,92549,27593227,72,27623526,69,27656097,68,27656417,67,27689097,62,27689295,64,655360,1200073,93083,27689413,
2834334,10,0,0,1200073,93083,27735889,61,27736208,60,27755092,65,27787452,65,27787773,64,27816108,62,655360,1200073,93586,27820168,
2834410,10,0,0,1200073,93586,27820699,61,27852838,62,27885758,61,27918539,60,27951176,61,27951333,62,655360,1200073,94078,27984090,
2834486,10,0,0,1200073,94078,28049408,60,28082314,61,28082418,64,28082505,64,28115035,62,28147771,62,655360,1200073,94570,28168309,
2834562,10,0,0,1200073,94570,28181498,61,28181588,61,28183422,65,28183508,61,28213553,65,28246647,62,655360,1200073,95066,28246822,
2834638,10,0,0,1200073,95066,28278786,62,28283076,61,28302533,61,28303264,62,28310305,61,28311658,61,655360,1200073,95560,28344604,
2834714,10,0,0,1200073,95560,28377397,61,28409973,61,28410270,62,28410394,62,28429651,62,28429729,66,655360,1200073,96058,28433238,
2834790,10,0,0,1200073,96058,28456968,184,28457164,64,28475661,61,28540741,65,28540979,60,28573435,62,655360,1200073,96678,28583757,
2834866,10,0,0,1200073,96678,28638849,64,28639353,60,28640233,61,28640303,65,28671816,62,28672470,75,655360,1200073,97187,28738170,
2834942,10,0,0,1200073,97187,28770197,80,28802702,77,28803108,70,28803820,73,28830043,83,28835875,76,655360,1200073,97796,28838011,
2835018,10,0,0,1200073,97796,28868493,71,28868623,73,28900974,75,28952278,77,28957144,78,29000584,81,655360,1200073,98394,29002788,
2835094,10,0,0,1200073,98394,29064999,83,29097545,74,29098112,72,29118296,46,29164278,74,29167492,77,655360,1200073,98973,29168641,
2835170,10,0,0,1200073,98973,29195981,73,29196707,75,29197081,40,29261824,125,29262151,61,29283305,61,655360,1200073,99555,29290630,
2835246,10,0,0,1200073,99555,29298662,61,29327332,61,29328150,61,29329272,61,29360098,62,29391173,62,655360,1200073,100045,29391245,
2835322,10,0,0,1200073,100045,29393040,61,29395467,60,29425932,62,29438930,61,29439334,60,29445885,62,655360,1200073,100532,29446543,
2835398,10,0,0,1200073,100532,29447887,61,29450290,61,29450644,60,29453933,61,29454399,61,29454531,62,655360,1200073,101020,29455096,
2835474,10,0,0,1200073,101020,29455609,61,29456220,60,29457274,61,29458297,61,29458846,63,29490987,60,655360,1200073,101511,29491386,
2835550,10,0,0,1200073,101511,29492330,67,29521956,75,29523667,74,29524018,74,29524108,73,29527926,69,655360,1200073,102066,29528005,
2835626,10,0,0,1200073,102066,29556460,67,29581700,67,29584510,64,29622086,70,29622272,67,29710055,70,655360,1200073,102614,29757873,
2835702,10,0,0,1200073,102614,29982442,68,30095688,75,30145322,74,30146425,75,30146659,68,30146863,69,655360,1200073,103179,30179351,
2835778,10,0,0,1200073,103179,30212245,72,30245117,72,30245202,71,30277632,69,30277798,70,30310534,65,655360,1200073,103738,30310620,
2835854,10,0,0,1200073,103738,30343159,61,30366319,66,30441561,72,30473969,67,30605123,73,30703699,71,655360,1200073,104272,30736078,
2835930,10,0,0,1200073,104272,30801654,69,30801735,72,30834752,73,30867170,70,30899840,74,30899931,76,655360,1200073,104856,30928771,
2836006,10,0,0,1200073,104856,30966073,75,30990492,64,30990570,68,30996197,67,31062141,70,31062241,64,655360,1200073,105413,31063693,
2836082,10,0,0,1200073,105413,31097073,63,31097292,66,31109882,64,31117223,72,31125880,69,31129881,70,655360,1200073,105944,31132202,
2836158,10,0,0,1200073,105944,31134621,73,31162428,69,31163022,67,31164020,69,31195324,65,31228485,72,655360,1200073,106490,31260225,
2836234,10,0,0,1200073,106490,31260738,69,31261109,70,31261200,73,31293495,72,31294395,71,31295099,73,655360,1200073,107055,31322575,
2836310,10,0,0,1200073,107055,31322858,68,31322942,67,31326263,69,31326397,70,31359283,66,31359387,67,0,0,0,0,
3165198,10,0,0,9478136,2258,7301163,2,7301198,2,7301209,2,7301213,1,7301222,2,7301230,2,655360,9478136,2273,7301239,
3165274,10,0,0,9478136,2273,7301272,1,7301274,1,7301282,2,7301297,2,7301309,1,7301313,1,655360,9478136,2283,7301316,
3165350,10,0,0,9478136,2283,7301335,1,7301404,1,7301416,1,7301420,1,7301596,1,7301606,1,655360,9478136,2291,7301647,
3165426,10,0,0,9478136,2291,7301680,1,7301709,1,7301715,1,7301726,2,7301730,1,7301789,2,655360,9478136,2302,7301792,
3165502,10,0,0,9478136,2302,7301956,2,7301962,1,7301967,1,7301971,1,7302031,2,7302716,1,655360,9478136,2313,7302733,
3165578,10,0,0,9478136,2313,7304156,1,7304164,1,7304173,2,7304217,1,7304219,1,7304247,2,655360,9478136,2324,7304266,
3165654,10,0,0,9478136,2324,7304285,1,7304290,1,7304317,2,7304331,1,7304334,1,7304347,1,655360,9478136,2333,7304396,
3165730,10,0,0,9478136,2333,7304461,1,7304519,1,7304540,1,7304569,2,7304601,2,7304617,1,655360,9478136,2344,7304626,
3165806,10,0,0,9478136,2344,7304692,1,7304697,1,7304726,2,7304732,2,7304740,2,7304773,2,655360,9478136,2357,7304778,
3165882,10,0,0,9478136,2357,7304944,1,7304980,2,7305080,1,7305094,2,7305098,1,7305104,1,655360,9478136,2367,7305124,
3165958,10,0,0,9478136,2367,7305188,2,7305692,1,0,0,0,0,0,0,0,0,655360,9523438,168,8603564,
3166034,10,0,0,9523438,168,8604107,20,8604289,7,8604542,13,8604593,4,8605339,4,8605351,11,655360,9523438,246,8605385,
3166110,10,0,0,9523438,246,8605779,119,8606270,2,8606340,2,8606345,1,8606473,6,8607039,28,655360,9523438,411,8607076,
3166186,10,0,0,9523438,411,8607145,9,8608781,3,8609012,4,8609060,80,8609151,1,8609276,18,655360,9523503,41,7496968,
3166262,10,0,0,9523503,41,7499218,5,7499264,1,0,0,0,0,0,0,0,0,655360,9523506,124,7539500,
3166338,10,0,0,9523506,124,7542817,4,7543022,10,7546753,10,7546764,1,7546813,2,0,0,655360,9523541,124,7496629,
3166414,10,0,0,9523541,124,0,0,0,0,0,0,0,0,0,0,0,0,655360,9529739,39936,15591140,
3166490,10,0,0,9529739,39936,17466630,16384,17483022,12288,17802115,8192,17896014,6144,0,0,0,0,0,0,0,0,
3615758,10,0,0,407247,948,12524426,96,12525526,4,12525544,12,12525566,4,12534888,8,12534932,4,655360,407247,1180,12536398,
3615834,10,0,0,407247,1180,12536502,87,12536671,11,12536683,4,12536923,40,12536970,28,12536999,31,655360,407247,1393,12538566,
3615910,10,0,0,407247,1393,12543512,8,12547105,8,12549464,171,12550385,32,12550573,16,12550708,16,655360,407247,1682,12550997,
3615986,10,0,0,407247,1682,12552322,12,12554228,8,12557437,8,12557446,12,12557492,36,12561007,44,655360,407247,1862,12564531,
3616062,10,0,0,407247,1862,12564632,8,12576494,8,12581386,103,12582257,11,12582269,11,12582281,11,655360,407247,2057,12582293,
3616138,10,0,0,407247,2057,12582613,48,12582923,12,12582954,128,12583083,12,12583104,64,12583230,32,655360,407247,2475,12583361,
3616214,10,0,0,407247,2475,12583622,4,12583651,20,12583769,4,12583932,8,12584110,72,12584224,16,655360,407247,2615,12584455,
3616290,10,0,0,407247,2615,12584903,24,12606812,240,12607312,132,12608469,4,12608616,16,12609390,4,655360,407247,3292,12609688,
